"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","b4164cbcff1f793e31c8b889068e17a5","1500","40-60","5,859","4-6","8","4","7,243","384,662","1,879","99,767","38"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","9fb2ca7e0b5f2108236bb8d773d59d8b","2565","80-100","6,74","6-8","8","4","7,308","396,992","5,264","285,95","38"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","f91b16334be70cb32d0a765710d21dcf","2280","60-80","6,227","6-8","8","4","7,095","356,366","3,589","180,28","38"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","8f9f5a2783d71ce90d4fb2ee054fc940","2820","80-100","7,362","6-8","8","4","7,821","494,925","6,514","412,251","38"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","392a953814b30150f947fa178f958862","2220","60-80","6,606","6-8","8","4","7,372","409,21","4,397","244,099","38"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","7d79f943e5be15fb4613c289ce6b7d71","2655","80-100","6,507","6-8","8","4","6,996","337,531","5,241","252,858","38"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","e8d2062bcd6b5a1dc3f370cfd7ffa2b3","2760","80-100","6,523","6-8","8","4","7,183","373,24","5,545","288,108","38"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","915d270d0612f196e835926f2602fdb7","2475","80-100","6,77","6-8","8","4","7,546","442,501","5,035","295,272","38"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","3aa68b6db3d22b21e41c44fd1b55a774","2370","60-80","7,925","6-8","8","4","8,05","538,678","6,397","428,048","38"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","227d3f8edad90b2c578605084b2fbab9","2205","60-80","6,162","6-8","8","4","7,071","351,918","3,217","160,075","38"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","de5ba242edc3a581b2b765c292551edb","3150","80-100","8,224","8-10","8","4","8,224","571,882","7,901","549,455","38"
"41201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","7ee0a0f274f7cf98f385ade8234317a7","3150","80-100","7,787","6-8","8","4","7,787","488,434","7,481","469,28","38"
