"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"31360200","CIÊNCIAS CONTÁBEIS - N","4b59d666c6a0171776576c49a7c5c914","900","20-40","8,567","8-10","3","1","8,567","583,085","7,71","524,777","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","243aeee9a0c1ed874e70837c690a190c","0","0-20","0,0","0-2","3","1","","","","","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","a806f21ee623490f98325f8888a3c02a","990","20-40","8,091","8-10","3","1","8,167","498,919","4,41","269,416","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","6f0a22f998eea39d72d64290aa3ee1f1","915","20-40","7,874","6-8","3","1","8,092","483,138","5,826","347,859","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","c18a8a56001359fec36f8c554932b753","165","0-20","1,665","0-2","3","1","","","","","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","7a99ea7a522965979364dba201df0394","900","20-40","8,15","8-10","3","1","8,086","482,022","5,337","318,134","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","dcc70544d217f724ec5ec06a246ee37f","540","0-20","5,393","4-6","3","1","7,211","297,855","2,503","103,398","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","c4374721cae9b30ca981f077ffb2da65","75","0-20","1,189","0-2","3","1","","","","","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","be1bab563d9d90166cde6ab82fd7ef18","480","0-20","7,575","6-8","3","1","7,371","331,588","1,806","81,239","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","9238ea25366f2dd6b69515b1d5ac1d21","360","0-20","5,72","4-6","3","1","8,15","495,412","2,641","160,514","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","b9ac61f6b7454fd7620a4ca4481a7bc4","900","20-40","8,43","8-10","3","1","8,43","554,329","7,587","498,896","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","33a05975b9a06a8b03bd7d806393394a","285","0-20","2,808","2-4","3","1","","","","","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","80b88a76d7d93a11d37291069eb6768d","900","20-40","8,215","8-10","3","1","8,215","509,159","7,394","458,243","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","1bc17cff974ffaae82ffd6f905fb480e","0","0-20","0,0","0-2","3","1","","","","","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","ef400d0f4e49c2bd0eb001e1c36e7153","705","20-40","6,687","6-8","3","1","7,738","408,615","2,971","156,908","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","497d2bec02a5fe115eaa8d2c899dee17","915","20-40","8,215","8-10","3","1","8,279","522,466","6,954","438,871","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","3f1b7be792727542bf4e4b69a06fa996","900","20-40","8,853","8-10","3","1","8,9","653,224","7,476","548,708","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","60851aea4aeed9b1a627e08d19a4f9f0","825","20-40","6,088","6-8","3","1","6,739","198,534","3,764","110,874","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","b0d1cab7b73a9bd5771a46cf9e65d4d3","600","0-20","8,47","8-10","3","1","8,47","562,745","3,63","241,177","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","609d14ab7f36651271759cbf5dd86501","660","20-40","6,286","6-8","3","1","7,627","385,422","3,955","199,869","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","7ccda16c03bd0458014e62335a336674","435","0-20","5,274","4-6","3","1","7,76","413,35","1,058","56,366","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","0d4bb60994efb58b4adcea68dad0c160","525","0-20","6,279","6-8","3","1","","","","","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","f471f4a2a102a59b810840b52825f43c","900","20-40","8,037","8-10","3","1","8,037","471,565","7,233","424,408","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","126d12e1c2653637c6c05571eb9f21c3","840","20-40","6,917","6-8","3","1","7,175","290,256","5,625","227,561","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","ada52c57c7e3328e81607d3e6866e2ee","900","20-40","7,413","6-8","3","1","7,413","340,405","6,672","306,365","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","55419827daa6cfb1d5cbd9d3c48ab0c6","780","20-40","7,421","6-8","3","1","7,662","392,632","5,549","284,378","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","b8a72cdf6d25f39b6c2fb5669a4dd4da","900","20-40","8,093","8-10","3","1","8,093","483,488","7,284","435,14","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","596c0573ed22676654f1793446562dab","480","0-20","8,812","8-10","3","1","8,786","629,177","2,152","154,148","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","f49f9556a3cd47cbaa5cf886d296f759","780","20-40","7,169","6-8","3","1","7,948","453,005","5,373","306,231","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","e6cf33c88b559ef84d2213c66b2e32e6","900","20-40","8,412","8-10","3","1","8,412","550,541","7,571","495,487","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","523166445093bebeed48fdde367a7cfe","195","0-20","2,198","2-4","3","1","8,88","649,016","0,048","3,54","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","c334fc630dbdd3ab9070361ac57d792d","900","20-40","8,099","8-10","3","1","8,099","484,611","7,289","436,15","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","88893e7c897ac8d26255162a81a6382e","840","20-40","7,347","6-8","3","1","7,764","414,252","6,087","324,773","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","5fde25a5d68cc008cdd362f5311f34bd","900","20-40","8,773","8-10","3","1","8,773","626,571","7,896","563,914","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","cd9bfa3e9656461206e2fea213067662","300","0-20","8,56","8-10","3","1","8,56","581,683","1,07","72,71","140"
"Cód. Curso","Curso","993112406dc9d1361ef644c472bc19c0","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"31360200","CIÊNCIAS CONTÁBEIS - N","76af098e47bf4b61e93ede11a752eb30","0","0-20","0,0","0-2","3","1","","","","","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","7df7a47f76583a9d9690e3348fa61166","900","20-40","7,62","6-8","3","1","7,62","383,891","6,858","345,502","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","97563e0c788a4a777d2c2c2e9ef5afa9","900","20-40","8,12","8-10","3","1","8,12","489,1","7,308","440,19","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","f4432f62d6d2ead1c32c0e6cf8786ca8","120","0-20","3,74","2-4","3","1","7,95","453,329","1,145","65,279","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","205351fd2920523147630a0669386c42","660","20-40","6,838","6-8","3","1","7,755","412,202","4,331","230,199","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","bf08cc61073f46f16dd13bed9c2dec46","945","20-40","8,995","8-10","3","1","9,667","814,543","5,22","439,853","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","4d17dd44bba3749ec1f69dd251a4a460","855","20-40","8,188","8-10","3","1","8,14","493,308","5,41","327,86","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","b9d17a8a6dcc4cb0773cd4988a8e4c68","0","0-20","0,0","0-2","3","1","","","","","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","0516b9399ea57c31edab6f5ec209bb40","300","0-20","8,9","8-10","1","0","8,9","653,224","8,01","587,902","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","ab4c7f0c3897bcc6b48fafae214b88eb","300","0-20","7,82","6-8","1","0","7,82","425,975","7,038","383,377","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","076435f7335edc967024c317a99de9d6","180","0-20","5,86","4-6","1","0","7,1","274,475","2,3","88,93","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","d2808da518a72a40a5363fcbfc0c79e4","120","0-20","5,72","4-6","1","0","8,25","516,454","1,188","74,369","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","73ffc869552920cb0662e8468ec7c26e","180","0-20","5,68","4-6","1","0","7,2","295,517","2,333","95,747","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","23968749ede13fa4e4230a78a7f5d19d","240","0-20","6,6","6-8","1","0","7,175","290,256","4,133","167,188","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","c85b4821592c590c432fede9008c03aa","945","20-40","8,181","8-10","1","0","8,9","653,224","6,408","470,321","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","1a31e40f5820398899b2c6f05e790823","300","0-20","6,92","6-8","1","0","6,92","236,6","6,228","212,94","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","b8fb4aa139270cbe16b14f74bc2bbe43","360","0-20","8,5","8-10","1","0","8,2","505,933","5,904","364,272","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","4bb6874f3cd92763ca08815b604dca07","300","0-20","8,68","8-10","1","0","8,68","606,933","7,812","546,239","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","68497170c47c24c7ad88484d6145e62d","120","0-20","4,9","4-6","1","0","7,8","421,766","1,123","60,734","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","c866591491ab6dc9e5e0073b354f736b","300","0-20","7,98","6-8","1","0","7,98","459,641","7,182","413,677","140"
"31360200","CIÊNCIAS CONTÁBEIS - N","0eb619ef82288aa2971dba6c308a0e72","300","0-20","7,76","6-8","1","0","7,76","413,35","6,984","372,015","140"
