"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12204100","ENFERMAGEM - D","43ccaf081551f310dd6d4e4427ddaf13","4170","80-100","7,876","6-8","13","6","7,994","368,168","5,633","259,428","121"
"12204100","ENFERMAGEM - D","91152d71f0497834b3ce343076039d16","4200","80-100","7,53","6-8","12","6","7,679","269,052","5,905","206,882","121"
"12204100","ENFERMAGEM - D","16b136e24273464730144c2dcef800aa","4200","80-100","7,515","6-8","12","6","7,771","297,828","5,85","224,204","121"
"12204100","ENFERMAGEM - D","89e9ccb1a55d85e654a12a488da9babb","4170","80-100","8,079","8-10","12","6","8,251","448,872","6,34","344,946","121"
"12204100","ENFERMAGEM - D","b1005779fbd9330479c4d51d946a812e","4170","80-100","7,428","6-8","12","6","8,182","427,099","5,923","309,17","121"
"12204100","ENFERMAGEM - D","78a9df71a5cc18de67fce760b6d1223c","3720","80-100","8,676","8-10","11","5","8,676","582,813","8,184","549,735","121"
"12204100","ENFERMAGEM - D","e36820cec42a69f11c7a02363764b9e4","4170","80-100","7,798","6-8","11","5","8,117","406,863","5,978","299,636","121"
"12204100","ENFERMAGEM - D","d5c5bf2a8808a97cdfbc65c634dc4554","3720","80-100","7,684","6-8","11","5","7,709","278,313","5,278","190,563","121"
"12204100","ENFERMAGEM - D","684a190b70022fa745403804d1024a6c","3270","60-80","6,626","6-8","11","5","7,985","365,359","4,433","202,804","121"
"12204100","ENFERMAGEM - D","0f4046645265f578d3e623b32a4deb99","4170","80-100","7,87","6-8","11","5","8,226","440,944","6,1","327,005","121"
"12204100","ENFERMAGEM - D","066c6d85bbd0db7e98d53b31ad8dab45","4200","80-100","8,248","8-10","11","5","8,414","500,314","5,959","354,334","121"
"12204100","ENFERMAGEM - D","5ca1c0a011dadb470f421662df377a7e","2520","60-80","6,655","6-8","11","5","7,217","123,561","3,489","59,736","121"
"12204100","ENFERMAGEM - D","201d9cf2a1e8848e47f62160a179fdeb","3780","80-100","7,951","6-8","11","5","8,169","423,061","5,263","272,561","121"
"12204100","ENFERMAGEM - D","7e2415dc42615c2f8fb35521abac28fe","4170","80-100","7,831","6-8","11","5","8,085","396,805","6,038","296,344","121"
"12204100","ENFERMAGEM - D","4a873a1aced7bf4412328712be837a5c","3780","80-100","7,796","6-8","10","5","7,943","352,106","6,583","291,817","121"
"12204100","ENFERMAGEM - D","9307b5f0f0d120f7ad6593969f45db3a","3120","60-80","6,615","6-8","10","5","7,29","146,578","4,159","83,619","121"
"12204100","ENFERMAGEM - D","442d5e61b86c6c6325a061c1478f5990","4170","80-100","8,626","8-10","10","5","8,626","567,088","8,254","542,61","121"
"12204100","ENFERMAGEM - D","5eab8baf9bdb3c60655b59a54aff79e2","4170","80-100","8,399","8-10","10","5","8,399","495,614","8,037","474,221","121"
"12204100","ENFERMAGEM - D","341296ed40ee5eced136e31ca51d9a0a","4170","80-100","8,56","8-10","10","5","8,56","546,143","8,19","522,569","121"
"12204100","ENFERMAGEM - D","7c3c5b8d15d7f057c973702ae3f198be","4170","80-100","8,592","8-10","10","5","8,592","556,301","8,159","528,286","121"
"12204100","ENFERMAGEM - D","fb5db98a885afc59ab57c7dcf6f37845","3810","80-100","7,607","6-8","10","5","7,762","294,893","5,852","222,343","121"
"12204100","ENFERMAGEM - D","c49d37ce62564c8784c84ace7acd1e9e","4170","80-100","8,886","8-10","10","5","8,886","648,739","8,502","620,736","121"
"12204100","ENFERMAGEM - D","2de1e3a3b6cb761d3a255cc286b7456b","3750","80-100","7,534","6-8","10","5","7,835","318,099","6,31","256,183","121"
"12204100","ENFERMAGEM - D","930555329dedf90d5b2f9a1993631613","4170","80-100","8,58","8-10","10","5","8,58","552,533","8,21","528,683","121"
"12204100","ENFERMAGEM - D","91da17a2d44b78e018b7516f650ad666","4170","80-100","8,061","8-10","10","5","8,087","397,278","7,68","377,293","121"
"12204100","ENFERMAGEM - D","ed47d06e22668002d1e0a5724cd1a1c7","4170","80-100","8,271","8-10","10","5","8,271","455,262","7,914","435,611","121"
"12204100","ENFERMAGEM - D","18ecdcebacdfb5e726089352fdcb996a","4170","80-100","8,467","8-10","10","5","8,467","517,033","8,102","494,715","121"
"12204100","ENFERMAGEM - D","a499f0360e6fcf6cbd1fd7703d1b22c9","4170","80-100","8,712","8-10","10","5","8,712","593,95","8,336","568,312","121"
"12204100","ENFERMAGEM - D","7119b571db899b28beb014f30a1fc502","4170","80-100","8,359","8-10","10","5","8,359","482,834","7,998","461,992","121"
"12204100","ENFERMAGEM - D","0e039c8c6b82c7f0cfc58ffbf71851ca","4170","80-100","8,19","8-10","10","5","8,19","429,82","7,837","411,267","121"
"12204100","ENFERMAGEM - D","54cf127844a2416e9a4d56d46fc3076b","3720","80-100","7,124","6-8","10","5","7,5","212,692","5,295","150,147","121"
"12204100","ENFERMAGEM - D","a66557247577aa064e702368b8d9b46c","4170","80-100","8,669","8-10","10","5","8,669","580,578","8,295","555,518","121"
"12204100","ENFERMAGEM - D","ce9f0295ec53c7ae17a554731ae2682c","4170","80-100","8,038","8-10","10","5","8,183","427,69","6,911","361,164","121"
"12204100","ENFERMAGEM - D","3e2477f35d0be77a41a0cb3bbb5c611d","4170","80-100","8,14","8-10","10","5","8,176","425,324","7,765","403,927","121"
"12204100","ENFERMAGEM - D","f1c38d451b1299b55130fe8896889b33","3270","60-80","6,269","6-8","10","5","7,173","109,723","4,047","61,896","121"
"Cód. Curso","Curso","d26da52732ae71648fdffdc16f8d6150","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12204100","ENFERMAGEM - D","a2dc4c936e20a24e130e6e69f6012589","4170","80-100","8,496","8-10","10","5","8,496","526,145","8,129","503,433","121"
"12204100","ENFERMAGEM - D","a51ea09167426f482f464bee351e6775","4200","80-100","8,563","8-10","10","5","8,563","547,177","8,255","527,495","121"
"12204100","ENFERMAGEM - D","e795b1c155164936327d7fcb8f3a0120","1920","40-60","5,305","4-6","10","5","6,669","-49,094","1,803","-13,272","121"
"12204100","ENFERMAGEM - D","80d3ca3de502001442f092ec16bdedb9","4170","80-100","8,653","8-10","10","5","8,653","575,608","8,28","550,762","121"
"12204100","ENFERMAGEM - D","f70aa734ffc332168f62d18dd0627d8d","4170","80-100","8,502","8-10","10","5","8,502","528,038","8,135","505,245","121"
"12204100","ENFERMAGEM - D","0009181b797128acb0fa58bd7191d126","4170","80-100","8,385","8-10","10","5","8,385","491,118","8,023","469,918","121"
"12204100","ENFERMAGEM - D","d00b7ad9826cab2cd5d35069c0d2b88a","4170","80-100","8,747","8-10","10","5","8,747","604,955","8,369","578,842","121"
"12204100","ENFERMAGEM - D","5e077ec4abafb202b64379b18c14957d","3780","80-100","7,799","6-8","10","5","8,091","398,666","5,93","292,187","121"
"12204100","ENFERMAGEM - D","a26a9fd8b94611732432c1c976b1badd","3780","80-100","7,481","6-8","10","5","7,849","322,465","5,821","239,13","121"
"12204100","ENFERMAGEM - D","8b9d8ff8cad90d2b52e84ee9c7a58c20","4170","80-100","8,221","8-10","10","5","8,221","439,405","7,866","420,438","121"
"12204100","ENFERMAGEM - D","76e62fc9447ccfd14514807a0574078c","2550","60-80","5,936","4-6","10","5","7,186","113,684","2,89","45,718","121"
"12204100","ENFERMAGEM - D","d53a8c88fc9dc4d80f2b92e27aa37461","4170","80-100","8,414","8-10","10","5","8,414","500,111","8,05","478,524","121"
"12204100","ENFERMAGEM - D","15c552c665c01343a97d7d8a4bb3b1a7","4170","80-100","8,129","8-10","10","5","8,129","410,482","7,719","389,81","121"
"12204100","ENFERMAGEM - D","895afc85d429a010049c8c204f76fcc6","4170","80-100","8,362","8-10","10","5","8,362","484,018","8,001","463,125","121"
"12204100","ENFERMAGEM - D","71868c63074e251cc3ac417ba1c44db9","4170","80-100","8,343","8-10","10","5","8,343","477,864","7,983","457,237","121"
"12204100","ENFERMAGEM - D","ad1c3a98d44a7f7eab30e29e4c2ac4c6","4125","80-100","8,493","8-10","10","5","8,493","525,174","8,035","496,837","121"
"12204100","ENFERMAGEM - D","4962e8b8f09e1fc136338564e91a51e8","4170","80-100","8,276","8-10","10","5","8,394","494,116","6,76","397,885","121"
"12204100","ENFERMAGEM - D","954aa0d40f6e6aa0c880a2c62fc95f8b","3720","80-100","8,363","8-10","9","4","8,363","484,247","7,888","456,764","121"
"12204100","ENFERMAGEM - D","b310bfdd23ec324a97bc4b83b59a95fd","3720","80-100","7,671","6-8","9","4","7,671","266,443","7,236","251,321","121"
"12204100","ENFERMAGEM - D","5d74659af6ed57d7b2d43dfc0ed69e44","2460","40-60","6,441","6-8","9","4","7,188","114,481","4,458","70,999","121"
"12204100","ENFERMAGEM - D","b8991c67a047cfa1402fdff7d89a5334","2715","60-80","5,919","4-6","9","4","7,252","134,648","4,093","75,995","121"
"12204100","ENFERMAGEM - D","575832efae77925331396ecf2aa62d03","3270","60-80","7,227","6-8","9","4","7,402","181,845","5,813","142,789","121"
"12204100","ENFERMAGEM - D","7d8e24600151c90ba8b7bbc1ca84e34d","3720","80-100","8,629","8-10","9","4","8,629","567,875","8,071","531,144","121"
"12204100","ENFERMAGEM - D","abbd3fd2cc297da1a978d5625bac04ad","3270","60-80","7,458","6-8","9","4","7,798","306,378","6,123","240,575","121"
"12204100","ENFERMAGEM - D","123dea563fdc68e24365d6753af30ce7","1830","40-60","6,943","6-8","9","4","7,34","162,247","4,253","94,011","121"
"12204100","ENFERMAGEM - D","0aac360add3267ec450b333ce116f638","3720","80-100","7,996","6-8","9","4","7,996","368,609","7,479","344,767","121"
"12204100","ENFERMAGEM - D","113d3a4939c920c2fbe1c1e9d44216ce","3720","80-100","8,482","8-10","9","4","8,482","521,726","7,934","487,98","121"
"12204100","ENFERMAGEM - D","6706ae69d0f0992974c5fa35e6a12dc5","3720","80-100","8,64","8-10","9","4","8,64","571,315","8,08","534,323","121"
"12204100","ENFERMAGEM - D","2509d58b1a00ee1f3c8b4102e2fa38af","3270","60-80","7,286","6-8","9","4","7,63","253,356","5,936","197,116","121"
"12204100","ENFERMAGEM - D","aabf44073f8e3bec2305e2568ad480f3","3720","80-100","8,642","8-10","9","4","8,642","571,876","8,083","534,886","121"
"12204100","ENFERMAGEM - D","786117a11dd32cbf42b9c025266a0a8b","3030","60-80","7,881","6-8","9","4","8,077","394,096","7,124","347,622","121"
"12204100","ENFERMAGEM - D","ecc071608c3e4d1abd9874ef64e2e9ad","3720","80-100","8,732","8-10","9","4","8,732","600,419","8,237","566,342","121"
"12204100","ENFERMAGEM - D","cd71e386ea56bcc890179fd0992b07dc","2775","60-80","6,27","6-8","9","4","7,003","56,024","4,111","32,891","121"
"12204100","ENFERMAGEM - D","eeda36f5166cabd1873313804816b11f","3720","80-100","8,754","8-10","9","4","8,754","607,354","8,257","572,884","121"
"12204100","ENFERMAGEM - D","824e87314d8008fb3dfa6692d6ec5781","3720","80-100","8,386","8-10","9","4","8,386","491,316","7,91","463,432","121"
"12204100","ENFERMAGEM - D","b279fcd171c0fe8e2a3025acb738f064","3720","80-100","8,417","8-10","9","4","8,417","501,319","7,94","472,867","121"
"Cód. Curso","Curso","d26da52732ae71648fdffdc16f8d6150","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12204100","ENFERMAGEM - D","d54fa0c0df47439453b90d6d1b306e0e","3060","60-80","7,421","6-8","9","4","7,64","256,533","6,051","203,188","121"
"12204100","ENFERMAGEM - D","0a13948783143ab1b033bd60f0188799","2820","60-80","6,464","6-8","9","4","7,489","209,214","3,87","108,113","121"
"12204100","ENFERMAGEM - D","431c31bdd9adfd77bcbebc2ad2cfdcdf","3090","60-80","7,831","6-8","8","4","7,877","331,132","7,226","303,765","121"
"12204100","ENFERMAGEM - D","4646729bff2939ef85145b304c24a743","2040","40-60","7,906","6-8","8","4","7,906","340,318","5,345","230,103","121"
"12204100","ENFERMAGEM - D","2e8aa65f44d93660a96a3a26d33a9d0a","2250","40-60","6,607","6-8","8","4","7,165","107,006","4,27","63,774","121"
"12204100","ENFERMAGEM - D","e7821381d49890164ef13ba19bf62a02","3270","60-80","8,004","8-10","8","4","8,004","371,318","7,414","343,937","121"
"12204100","ENFERMAGEM - D","b8a7dbb5150eb54a2b815b7912403fc1","3270","60-80","8,14","8-10","8","4","8,14","414,103","7,54","383,566","121"
"12204100","ENFERMAGEM - D","647b362c04672c614493f7e91d05b599","2910","60-80","7,404","6-8","8","4","7,513","216,615","6,357","183,285","121"
"12204100","ENFERMAGEM - D","f4d460da7ea82a6a65daeff3773f7f6d","2880","60-80","7,29","6-8","8","4","7,563","232,395","6,115","187,906","121"
"12204100","ENFERMAGEM - D","bb5417eeef5bd6c534e3cf128adad017","4170","80-100","8,526","8-10","8","4","8,975","676,936","6,861","517,442","121"
"12204100","ENFERMAGEM - D","08a33cfbf16f3fd852a59a9db2158274","1320","20-40","5,288","4-6","8","4","6,924","31,208","1,94","8,746","121"
"12204100","ENFERMAGEM - D","bd56c6b7f53bfff939df2f8be8c775c7","3270","60-80","8,459","8-10","8","4","8,459","514,34","7,835","476,412","121"
"12204100","ENFERMAGEM - D","62e60ef70fa1109cec8663fa228fbf1d","3270","60-80","7,944","6-8","8","4","7,944","352,371","7,358","326,387","121"
"12204100","ENFERMAGEM - D","f03a2677aaffe4f0a97b8dafab486179","3270","60-80","8,511","8-10","8","4","8,511","530,842","7,884","491,698","121"
"12204100","ENFERMAGEM - D","0d11474e3def466789766377d7c8cbf1","3270","60-80","8,392","8-10","8","4","8,392","493,253","7,773","456,88","121"
"12204100","ENFERMAGEM - D","74ea3bcc594d38ac467f75dde274aeb9","2880","60-80","6,823","6-8","8","4","7,233","128,456","5,709","101,392","121"
"12204100","ENFERMAGEM - D","773162fa3f023fdd7c78878101f18d3d","3270","60-80","8,217","8-10","8","4","8,217","438,398","7,612","406,07","121"
"12204100","ENFERMAGEM - D","a72b042feedea7d12206ee9ad6c4b8cb","2880","60-80","7,336","6-8","8","4","7,557","230,428","6,17","188,151","121"
"12204100","ENFERMAGEM - D","2630f601f289dbc8668fe14d3fe3ae6e","2370","40-60","6,309","6-8","8","4","6,842","5,567","4,042","3,289","121"
"12204100","ENFERMAGEM - D","47ffb35c5ffa7a5392a6f244db4b7b58","3270","60-80","7,846","6-8","8","4","7,846","321,352","7,267","297,656","121"
"12204100","ENFERMAGEM - D","c0ee1339b04492032b871be8273e6d99","3270","60-80","7,867","6-8","8","4","7,96","357,261","7,232","324,613","121"
"12204100","ENFERMAGEM - D","d3a985c1586e06c864b516f0aff54007","3270","60-80","7,918","6-8","8","4","8,039","382,167","7,168","340,753","121"
"12204100","ENFERMAGEM - D","0ca4008358d3803196bdb15bdff0cbd5","3270","60-80","7,684","6-8","8","4","7,735","286,667","7,096","262,974","121"
"12204100","ENFERMAGEM - D","a61b33c9bfb234b60e3c612f6632456d","2460","40-60","6,164","6-8","8","4","7,246","132,704","4,11","75,268","121"
"12204100","ENFERMAGEM - D","588ca94bbe845f07f05b7371d058d600","3270","60-80","8,054","8-10","8","4","8,054","387,057","7,46","358,515","121"
"12204100","ENFERMAGEM - D","be48233b06cb8abe566f0a6206472e0b","3270","60-80","7,489","6-8","8","4","7,591","241,23","6,632","210,756","121"
"12204100","ENFERMAGEM - D","15757116128a211fc42be9ea3083cbc9","3270","60-80","8,434","8-10","8","4","8,434","506,547","7,812","469,194","121"
"12204100","ENFERMAGEM - D","5d1a1b0ddc9f17c25a80259352743d38","2880","60-80","7,875","6-8","7","3","7,875","330,597","7,77","326,18","121"
"12204100","ENFERMAGEM - D","46c30c31d356aa51c0d9d136c7bc2836","2880","60-80","7,685","6-8","7","3","7,685","270,758","7,582","267,14","121"
"12204100","ENFERMAGEM - D","3fe64bd9703f9c7397b3772137f5d342","2880","60-80","7,778","6-8","7","3","7,778","299,94","7,674","295,932","121"
"12204100","ENFERMAGEM - D","56edc3da573d1ca90691de01c5ddec13","2880","60-80","8,122","8-10","7","3","8,122","408,306","8,013","402,85","121"
"12204100","ENFERMAGEM - D","91b7078b786a4d9d04aa3296c7f9be37","2880","60-80","8,303","8-10","7","3","8,303","465,194","8,192","458,978","121"
"12204100","ENFERMAGEM - D","8e5896f85159f9854f8b705d65c80aa0","2760","60-80","7,187","6-8","7","3","7,492","209,992","6,453","180,861","121"
"12204100","ENFERMAGEM - D","05b628ed9b13c4fca7390cb72f0c4ecb","2850","60-80","7,127","6-8","7","3","7,277","142,481","6,959","136,244","121"
"12204100","ENFERMAGEM - D","f892c18f512d9bd99e08df8b6fa8dc7c","2880","60-80","7,942","6-8","7","3","7,942","351,582","7,836","346,884","121"
"12204100","ENFERMAGEM - D","55ce6d66b349397517a56ab91cba43af","2880","60-80","8,03","8-10","7","3","8,03","379,452","7,923","374,382","121"
"Cód. Curso","Curso","d26da52732ae71648fdffdc16f8d6150","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12204100","ENFERMAGEM - D","022dd039f4c58079986ee763b2eb37ad","2880","60-80","7,952","6-8","7","3","7,952","354,696","7,845","349,957","121"
"12204100","ENFERMAGEM - D","321be2249138af335c46fae61432bbbf","2400","40-60","7,219","6-8","7","3","7,538","224,362","5,571","165,816","121"
"12204100","ENFERMAGEM - D","2d81a02c8ed45f0c5d324043ec1de405","990","20-40","3,959","2-4","7","3","6,579","-77,361","1,009","-11,865","121"
"12204100","ENFERMAGEM - D","450b2af786566bc5ba82f7f204d15a02","1620","20-40","6,335","6-8","7","3","6,888","19,908","2,716","7,85","121"
"12204100","ENFERMAGEM - D","c0f2af7df7eef6b0301eaecac9afe908","2520","60-80","7,242","6-8","7","3","7,435","191,948","6,127","158,179","121"
"12204100","ENFERMAGEM - D","770a5148d424650ce49259db8c6d37a8","2940","60-80","8,163","8-10","7","3","8,163","421,392","6,083","313,987","121"
"12204100","ENFERMAGEM - D","58f4c63fb3310073790e4aa3fe93d3fc","2370","40-60","6,702","6-8","7","3","7,037","66,927","4,906","46,661","121"
"12204100","ENFERMAGEM - D","333e00b4516d5d6c6760405953e60237","1650","20-40","4,899","4-6","7","3","6,609","-67,905","2,342","-24,065","121"
"12204100","ENFERMAGEM - D","9301a6a61dceb95d15b5bbe9439919ca","1980","40-60","6,365","6-8","7","3","7,073","78,066","3,861","42,621","121"
"12204100","ENFERMAGEM - D","3aa4d48a2892c2e0c7e182b8bfb980dc","1590","20-40","6,43","6-8","7","3","7,341","162,373","2,207","48,829","121"
"12204100","ENFERMAGEM - D","e986b0ff3a8b359cfcda66dd7f32c965","2880","60-80","7,996","6-8","7","3","7,996","368,632","7,889","363,706","121"
"12204100","ENFERMAGEM - D","732dc80aac9f4ceb9fd0aa2d2f91ef2f","1860","40-60","6,881","6-8","7","3","7,115","91,22","2,928","37,539","121"
"12204100","ENFERMAGEM - D","ff8b06b0132736533c0911c625b11f83","1575","20-40","5,285","4-6","7","3","7,125","94,445","2,293","30,402","121"
"12204100","ENFERMAGEM - D","af5c20c32fdadbb50633e2a6e4872a5c","1800","40-60","5,99","4-6","7","3","6,94","36,287","3,21","16,782","121"
"12204100","ENFERMAGEM - D","5815669e5ec6ce9ee67f5d0f9b84c150","3300","60-80","8,131","8-10","6","3","8,131","411,207","5,801","293,367","121"
"12204100","ENFERMAGEM - D","a7815891a8ceb08bf4c189209757e678","360","0-20","2,499","2-4","6","3","7,679","268,955","0,382","13,396","121"
"12204100","ENFERMAGEM - D","296ba04d66af339138f454606bf0ad94","2460","40-60","8,376","8-10","6","3","8,376","488,174","8,235","479,979","121"
"12204100","ENFERMAGEM - D","c1d679232f474a4803f6015cb8bb0b54","285","0-20","2,234","2-4","6","3","7,995","368,286","0,182","8,39","121"
"12204100","ENFERMAGEM - D","7edf6bbf3d9ea999155df8072bee37ea","2130","40-60","7,726","6-8","6","3","8,017","375,263","6,212","290,798","121"
"12204100","ENFERMAGEM - D","7cee93630d6e9d752bfd1e5b46624bbc","2460","40-60","8,045","8-10","6","3","8,045","384,146","7,91","377,698","121"
"12204100","ENFERMAGEM - D","7afa919a59b59de4f5d7f6a508a010d3","2460","40-60","8,459","8-10","6","3","8,459","514,468","8,317","505,832","121"
"12204100","ENFERMAGEM - D","86c9c1129a302e9c922d3b69f3244ff4","2895","60-80","7,842","6-8","6","3","8,145","415,484","4,403","224,589","121"
"12204100","ENFERMAGEM - D","533ce3637c388ab988c28e666325958d","2010","40-60","6,977","6-8","6","3","7,484","207,39","5,164","143,113","121"
"12204100","ENFERMAGEM - D","ba89892c1084c1c8a2e1b3e49f0a5451","2100","40-60","7,597","6-8","6","3","7,763","295,298","6,163","234,454","121"
"12204100","ENFERMAGEM - D","6c882588b5de185a221fcf3de5aa9264","2460","40-60","8,45","8-10","6","3","8,45","511,589","8,308","503,002","121"
"12204100","ENFERMAGEM - D","65e3d62bc315719f3ecc987cb2bd948c","2370","40-60","7,406","6-8","6","3","7,684","270,332","6,686","235,227","121"
"12204100","ENFERMAGEM - D","3bcdbc6fbec1665f6e16b50700cfe73e","1980","40-60","6,856","6-8","6","3","7,417","186,566","4,967","124,928","121"
